,Latent Variable,,,,,,
,,,,,,,
,,,,,,,
,Latent Variable,,,,,,
,,,,,,,
,Case ID,Attitude Toward Local Brand (ATLB),Consumer Ethnocentrism (CET),Gov. Buy Local Campaign Effectiveness  (PBLCE),Local Fashion Brand Love (LFBL),Perceived Price Fairness (PPF),Perceived Product Quality (PPQ)
,512,0.156124231422446,0.615884684838851,-0.0437543329108321,0.438494226160316,-0.682653124624839,0.983240887210416
,513,0.419403317606534,0.217386999641768,0.485744339698982,-0.428131984883119,-1.17139077006396,0.440024669515736
,514,0.126440839725078,1.4540986247761,-1.66345797586889,0.716402418840625,-0.161607758978268,-0.358077490775646
,515,-0.0969055700278118,-0.366743386082099,-0.0437543329108321,-0.65873976370574,0.0594932991484315,0.756154867866935
,516,0.126141033328268,0.326703205718602,1.33008318867797,-0.123198403091304,-0.228592047511981,-0.648732589272173
,517,-0.109629921924566,-0.366743386082099,-1.6491998224803,-0.123198403091304,0.330179143320971,-0.112833557623906
,518,-0.889633535768178,0.0159566868371569,-0.760591252828709,0.716683312412365,-1.24142431545779,-0.112833557623906
,519,0.420685235798478,0.988853650053971,-0.746333099440121,-0.586994681156361,0.214168040833234,0.686744782007832
,520,-0.0694862083175217,0.932294658294787,0.112263902927453,-1.2580513660191,0.0594932991484315,-0.6551358764331
,521,0.500972663012566,0.988853650053971,0.786260807662753,0.75465653127062,1.32866116563902,-1.21742390682152
,522,-0.333658637075779,0.404723264330104,0.126699997674016,-0.416029141090307,-0.228592047511981,0.830207242115211
,523,1.24083256324913,0.595680603674598,0.485744339698982,1.27809504809224,1.32866116563902,-0.300984312018746
,524,0.446045170371022,1.22147613741504,1.04382487410279,0.172053737904564,0.330179143320971,1.30901309500658
,525,-0.944860834806532,-1.14839833426017,-0.0867067344345692,-0.128158614042311,0.0594932991484315,0.122768366082872
,526,0.208992296926244,-3.056991511434,0.412925534740792,-1.01534074340367,0.0420937966605586,-0.0446221900816872
,527,-0.638962967852476,-0.381637229824711,0.156566401108469,-0.384917661502116,-0.228592047511981,-0.869675629568097
,528,-0.109629921924566,1.4540986247761,0.228213050767356,0.407382746572125,-0.0218412350130389,-0.352236484069589
,529,-0.944860834806532,-1.67020230074148,0.427216465637786,-1.81974399527072,-0.513628137312278,0.49127684156658
,530,-0.401910094407698,-1.71186744875805,0.169652399197753,-0.672788188550112,0.0451430535206738,-1.77028213396117
,531,1.50658671659615,-0.894314780046781,-0.2610385924861,-1.81974399527072,-0.997543149622859,-0.608598606006648
,532,-0.443335726206687,-0.676586136428328,-0.547329684569691,-1.23662132722686,-2.37331694275145,-1.77028213396117
,533,-0.109629921924566,0.63734575169117,0.112263902927453,-0.123198403091304,0.330179143320971,-1.27831808831733
,534,-1.72584656044528,1.22147613741504,0.68478053207782,0.159711913005685,-0.0455966564905314,-0.112833557623906
,535,0.950911624300558,1.4540986247761,1.04382487410279,1.31658814162831,0.769889974806071,0.211739931855371
,536,-0.933118594704912,-0.842461334264346,0.199518802632207,-1.5459218930671,-0.513628137312278,1.23700072472545
,537,-1.44736805520151,0.672443676598035,0.68478053207782,-0.398966086346489,-0.889403937123781,-1.47378602875858
,538,0.975678022695743,1.4540986247761,-0.15952553939276,1.57334718908811,-0.33025290437196,-0.312102500804064
,539,1.50658671659615,1.4540986247761,0.0837475961502787,1.57334718908811,1.61674651229944,1.54461501871336
,540,-0.373802350682823,0.410490691813472,0.169619621689345,-1.56298494781092,-0.397617034824541,1.54461501871336
,541,-1.44736805520151,-0.811327089578249,1.33008318867797,-0.144628441883548,-0.324276827301209,-1.46266783997326
,542,0.448104597508768,-0.655924865202348,-0.232377121859358,0.197924112970008,0.484853885005774,-0.0519393761280997
,543,-0.917441473096242,-1.38572636759798,0.0251869445806752,0.15062369911232,-0.242942293139739,0.20913764743335
,544,-0.640838422221779,0.978380676593854,-0.630496337941378,-0.444320919152616,-0.499277891684521,0.183662547578678
,545,-0.904417314802677,-0.398392750700281,0.140990928571011,-0.993910704611424,-0.513628137312278,-0.434804762681162
,546,-0.0969055700278118,1.22147613741504,0.354364883171188,-0.680169802497984,-0.228592047511981,-0.930569811063904
,547,1.50658671659615,1.4540986247761,1.33008318867797,1.3116279306773,1.26472613396543,-0.587838407776367
,548,0.156124231422446,0.678211104081403,0.743341183647423,-1.52449185427485,-0.956388225657494,1.30521209226767
,549,-0.66766424775471,-0.366743386082099,-0.38722320239834,-1.27015420981191,-0.889403937123781,-1.53468021025439
,550,-0.944860834806532,-1.07508382162541,-0.14530016351258,-0.982283682763916,-0.953338968797379,-1.27451708557842
,551,-0.62546110700992,0.988853650053971,-0.173928856630915,0.138281874213441,-0.222236128522361,-1.01815496364137
,552,-0.890915453960122,0.672443676598035,1.04385765161119,-1.28420263465628,-1.16313903815644,0.272634113351177
,553,0.975678022695743,-0.0613215060183646,-0.804860973501317,1.57334718908811,0.912705755631416,-1.2343831023129
,554,-0.109629921924566,-0.599365873443164,0.743341183647423,-0.123198403091304,-0.225542790651866,1.54461501871336
,555,-0.917441473096242,-1.07508382162541,-0.14530016351258,-1.22479937700578,-0.252347468989474,-0.112833557623906
,556,-0.623579576024355,-0.138541769003529,1.33008318867797,-0.651358149757868,-0.140901594360891,-1.15181482370133
,557,-1.72584656044528,-4.8778335222922,0.772002654274166,-1.81974399527072,-4.66966732281561,-0.669492787502454
,558,-0.889633535768178,0.63734575169117,0.743341183647423,-0.953991904701607,-1.25882381794566,-1.77028213396117
,559,-1.72584656044528,-2.1875853969403,0.971006069144596,-1.81974399527072,-2.08523159609104,-0.88433451297895
,560,-0.109629921924566,-0.366743386082099,0.325703412544446,-1.81974399527072,-0.956388225657494,-1.77028213396117
,561,-1.72584656044528,-2.1875853969403,-0.547296907061284,-1.81974399527072,-1.46252537358449,-1.77028213396117
,562,1.24083256324913,1.4540986247761,-1.11966837236208,1.28547666204012,1.24097071248793,-1.77028213396117
,563,-0.375384075271578,0.383262197477786,-3.75548251403285,-1.5459218930671,-1.53891483796794,1.2882528967763
,564,-1.72584656044528,-1.36426530074566,0.098005749538866,-0.70107996661242,-0.886354680263666,-1.47378602875858
,565,0.127422951520212,0.978380676593854,-0.159558316901167,-1.2580513660191,-0.0739173058271784,-0.742419056669064
,566,-0.375384075271578,0.513135701871723,-0.159558316901167,-0.0637951454408044,-0.228592047511981,-1.21742390682152
,567,1.50658671659615,1.4540986247761,-0.159558316901167,1.57334718908811,0.994040289792886,-0.0302652790123333
,568,0.41812139941459,-1.16283498794105,0.45708286907224,-1.81974399527072,-1.52341114839797,1.54461501871336
,569,1.50658671659615,1.4540986247761,-1.6491998224803,0.982842907096377,1.3460606681269,-1.77028213396117
,570,0.180590823420821,-0.557700725426593,-0.159558316901167,-0.0973280280258596,-0.120452835012903,1.0734111712998
,571,-0.0567618564207676,1.22147613741504,1.33008318867797,0.167093526953556,0.0594932991484315,-0.0264642762734275
,572,1.50658671659615,-0.109211271580032,0.772002654274166,-0.106416241919224,-1.49775991400257,0.19097973362509
,573,1.00407949620117,0.967392583201652,1.33008318867797,0.964354145978805,1.61674651229944,-0.0545416605501207
,574,-0.12658896172518,0.108974562100149,-0.445816631476351,-0.123198403091304,-0.0455966564905314,0.966281691719041
,575,0.696899711055166,0.383262197477786,-0.98960623498316,0.471746215173631,-0.909852696471769,-0.112833557623906
,576,-0.63994507964761,-1.46877198793687,-0.98960623498316,-1.55802473685991,-1.24447357231791,0.505633752635934
,577,-1.72584656044528,-2.1875853969403,-1.34868335451653,-1.81974399527072,-1.79714624943063,-1.53087920751548
,578,-0.109629921924566,-0.0924557507044618,0.412925534740792,0.990224521044249,0.397163431854684,-1.77028213396117
,579,0.657349533625481,0.652239595433782,0.757599337036011,-0.680169802497984,-0.228592047511981,1.05265097306952
,580,1.00407949620117,0.978380676593854,0.485744339698982,0.428812785364369,0.400212688714799,-0.587838407776367
,581,0.140147303416966,-0.614259717185776,-0.159558316901167,0.159431019433945,-0.513628137312278,0.430382660070774
,582,-0.346682795369344,0.404723264330104,0.427183688129379,0.700213484571128,-0.228592047511981,0.281150017714474
,583,0.962653864402178,0.699672170933722,-0.460074784864938,-0.123198403091304,1.3460606681269,0.67942759596142
,584,0.948552390766002,-0.434290471233484,-0.159558316901167,-0.123198403091304,-0.801713483972691,-0.112833557623906
,585,-0.66766424775471,-0.293428873447345,0.684747754569412,1.00427294588862,0.109078085194271,-0.112833557623906
,586,0.991055337907602,1.4540986247761,1.33008318867797,1.31658814162831,1.32866116563902,1.01251698980399
,587,-0.388108427168332,-1.45778389454467,1.0295667207142,-0.996332107608288,-1.90223620506959,1.23700072472545
,588,0.461722291979692,-0.800796186247775,-0.804860973501317,-0.128158614042311,-0.228592047511981,-0.978020980375841
,589,-0.612436948716356,0.643113179174538,-1.6491998224803,-0.680169802497984,-1.24447357231791,-0.0446221900816872
,590,-0.916459361301108,-0.160549597430382,-0.518635436434541,-0.96804032954598,1.04057581897861,-0.587838407776367
,591,-0.0966057636310014,0.108974562100149,-0.159558316901167,0.184156581697375,0.0420937966605586,-0.844200529713425
,592,0.975078409902122,0.502147608479521,0.743341183647423,1.57334718908811,0.618264489981384,0.179861544839772
,593,-0.890915453960122,0.383262197477786,-0.159558316901167,0.412342957523132,-0.618718092951241,1.54461501871336
,594,-0.0960122274536419,1.17981098939846,-0.11660591537743,-0.385198555073856,0.682199521654981,0.423065474024361
,595,-1.17017146814969,-0.599365873443164,0.427216465637786,-1.0012923185593,-1.73321121775703,-0.282826398210486
,596,0.167266858730446,-0.894314780046781,-0.159558316901167,-1.81974399527072,-0.161607758978268,-0.909809612833623
,597,-0.403785548777002,-0.112659831868715,0.786260807662753,-1.81974399527072,-0.604367847323484,-1.77028213396117
,598,-0.109629921924566,-0.366743386082099,0.485744339698982,-0.123198403091304,-0.225542790651866,-1.77028213396117
,599,-0.0697860147143321,0.678211104081403,0.398522217502637,1.04276603942468,-0.245991549999854,-0.112833557623906
,600,-0.63994507964761,1.4540986247761,-0.518635436434541,0.793149624806683,0.769889974806071,0.94050461952287
,601,0.726882909149344,0.925727435185081,1.33008318867797,0.759616742221628,0.970284868315394,0.758194871834087
,602,0.16854877692239,0.217386999641768,-0.159558316901167,0.219354151762252,0.487903141865889,0.761995874572992
,603,0.128405063315346,-0.113459627495053,0.126667220165608,-0.392299275449988,-0.14115899963028,0.148243465937544
,604,0.685457277350356,0.435115643260221,-0.159558316901167,0.702634887567992,1.04362507583873,-0.331476285839308
,605,0.711499517321224,0.450009487002833,-0.445816631476351,0.690532043775181,0.685248778515096,0.726878765273358
,606,0.381434864765603,-0.624732690645893,0.126699997674016,0.21197253781438,0.353934564798464,0.669785586516457
,607,0.7256009909574,0.394250290869988,-0.159558316901167,0.702634887567992,0.955934622687636,0.169003664167825
,608,0.700057083616414,0.217386999641768,-0.703380697916384,1.01637578968143,1.05797532146648,0.726878765273358
,609,-0.0429601891814015,0.456576710112539,1.33008318867797,-0.189983274689675,0.164583254787394,1.06961016856089
,610,-0.0978876818229454,0.745758189232789,0.126667220165608,1.2522246730268,0.705954943132474,-0.174641638005197
,611,-0.346682795369344,-0.888547352563413,1.33008318867797,0.412342957523132,0.0451430535206738,1.2226438136561
,612,1.24083256324913,0.72429712238047,0.126699997674016,0.990505414615988,-0.161607758978268,0.423065474024361
,613,-0.375384075271578,0.652239595433782,0.126699997674016,-0.384917661502116,0.0420937966605586,0.983240887210416
,614,1.50658671659615,0.435115643260221,0.384231286605642,0.956972532030933,0.618264489981384,-0.352236484069589
,615,-0.109629921924566,0.978380676593854,0.45708286907224,-0.123198403091304,1.61674651229944,0.987041889949322
,616,1.50658671659615,-0.0717944794784814,0.126667220165608,1.02871761458031,1.0610245783266,-0.112833557623906
,617,1.50658671659615,1.4540986247761,0.199518802632207,1.57334718908811,1.32866116563902,0.980638602788395
,618,-0.109629921924566,-0.366743386082099,0.500035270595977,-0.123198403091304,0.0451430535206738,1.54461501871336
,619,0.448104597508768,0.693104947824015,0.713442002704562,0.716402418840625,1.0610245783266,-0.112833557623906
,620,-0.109629921924566,-0.366743386082099,-0.460074784864938,-0.123198403091304,0.0451430535206738,0.756154867866935
,621,0.700057083616414,0.435115643260221,1.33008318867797,0.690532043775181,0.603914244353626,-0.112833557623906
,622,0.937109957061192,-0.366743386082099,-0.159558316901167,1.57334718908811,0.0451430535206738,0.669785586516457
,623,0.696899711055166,0.652239595433782,-0.159558316901167,0.759616742221628,1.05797532146648,1.54461501871336
,624,0.167566665127256,-0.134120898721033,-0.159558316901167,0.138520855319509,-0.496228634824406,0.761995874572992
,625,0.156124231422446,0.615884684838851,-0.518635436434541,0.438494226160316,-0.682653124624839,0.126569368821778
,626,-0.109629921924566,-0.366743386082099,1.33008318867797,-0.123198403091304,0.0451430535206738,0.440024669515736
,627,0.419403317606534,0.217386999641768,0.500035270595977,-0.428131984883119,-1.17139077006396,-0.112833557623906
,628,0.126440839725078,1.4540986247761,-0.159558316901167,0.716402418840625,-0.161607758978268,-0.358077490775646
,629,-0.0969055700278118,-0.366743386082099,-0.159558316901167,-0.65873976370574,0.0594932991484315,0.756154867866935
,630,1.50658671659615,1.4540986247761,1.04385765161119,0.690532043775181,0.435269098959934,-0.648732589272173
,631,0.126141033328268,0.326703205718602,-0.417122383341201,-0.123198403091304,-0.228592047511981,0.669785586516457
,632,-0.109629921924566,-0.366743386082099,1.33008318867797,-0.123198403091304,0.330179143320971,-0.112833557623906
,633,-1.72584656044528,-1.91329776156266,0.971006069144596,-1.81974399527072,-1.81759500877862,-0.112833557623906
,634,-0.61037752157861,-0.93463337086248,-1.93542535954708,0.676483618930809,-0.193357507093899,-1.77028213396117
,635,1.50658671659615,1.4540986247761,-1.0325586365069,1.57334718908811,1.61674651229944,0.709919569781983
,636,-0.889633535768178,0.0159566868371569,-1.6491998224803,0.716683312412365,-1.24142431545779,1.54461501871336
,637,0.420685235798478,0.988853650053971,-0.159558316901167,-0.586994681156361,0.214168040833234,0.686744782007832
,638,-0.0694862083175217,0.932294658294787,-0.159558316901167,-1.2580513660191,0.0594932991484315,-0.6551358764331
,639,-0.109629921924566,-0.356270412621982,-1.6491998224803,0.716683312412365,-0.496228634824406,-1.21742390682152
,640,-0.599412790422791,0.947188502037399,0.126667220165608,-0.0852251842330483,0.618264489981384,0.686744782007832
,641,0.500972663012566,0.988853650053971,1.33008318867797,0.75465653127062,1.32866116563902,0.0306289024834728
,642,-0.638962967852476,-0.366743386082099,1.33008318867797,-1.0012923185593,-0.330632746290829,0.830207242115211
,643,-0.333658637075779,0.404723264330104,0.140958151062603,-0.416029141090307,-0.228592047511981,-0.909809612833623
,644,-0.902357887664932,-2.50841624067873,-1.0325586365069,-0.384917661502116,-0.228592047511981,-0.300984312018746
,645,-1.18191370825131,-0.888547352563413,-0.130864068766018,-0.384917661502116,-0.228592047511981,-0.352236484069589
,646,-0.109629921924566,-1.92428585495486,0.743341183647423,-0.123198403091304,-0.527978382940036,-0.352236484069589
,647,0.235818122459175,1.22147613741504,-1.34868335451653,0.15062369911232,-0.0629961589784042,-0.112833557623906
,648,1.24083256324913,0.595680603674598,0.684747754569412,1.27809504809224,1.32866116563902,0.183662547578678
,649,-0.109629921924566,-0.661692292685716,0.670489601180825,-0.123198403091304,1.3460606681269,1.30901309500658
,650,-0.16485722096292,-0.325078238065527,-0.776199502874575,-0.929547236009917,-0.333682003150944,-0.112833557623906
,651,0.446045170371022,1.22147613741504,-0.159558316901167,0.172053737904564,0.330179143320971,-0.91621289999455
,652,-1.17017146814969,-0.366743386082099,-0.159558316901167,-1.20336933821354,-0.801713483972691,0.122768366082872
,653,-0.944860834806532,-1.14839833426017,-0.159558316901167,-0.128158614042311,0.0594932991484315,-1.21270900519713
,654,0.208992296926244,-3.056991511434,0.670489601180825,-1.01534074340367,0.0420937966605586,-0.0446221900816872
,655,1.50658671659615,1.4540986247761,1.04382487410279,-0.123198403091304,0.769889974806071,-0.869675629568097
,656,-0.638962967852476,-0.381637229824711,-2.85258301348426,-0.384917661502116,-0.228592047511981,-0.112833557623906
,657,-0.109629921924566,1.4540986247761,1.04385765161119,0.407382746572125,-0.0218412350130389,-0.352236484069589
,658,1.50658671659615,1.4540986247761,0.384264064114049,1.57334718908811,1.3460606681269,0.49127684156658
,659,1.50658671659615,1.4540986247761,1.07251912223794,1.0237574036293,1.05797532146648,1.54461501871336
,660,-0.346682795369344,1.22147613741504,1.0295667207142,-0.154028989107756,0.0420937966605586,1.04884997033061
,661,-0.640838422221779,0.988853650053971,0.713442002704562,0.133560644368501,-1.24142431545779,-0.130991471432165
,662,-1.17017146814969,0.108974562100149,1.04385765161119,-0.65873976370574,-0.886354680263666,0.194780736363996
,663,-0.109629921924566,-0.366743386082099,0.126667220165608,-0.123198403091304,-0.306877324813336,-0.648732589272173
,664,1.50658671659615,-2.54006560529691,1.33008318867797,1.57334718908811,0.481804628145659,-0.112833557623906
,665,-1.44864997339346,-0.366743386082099,-1.6491998224803,-0.739573060148483,-0.531027639800151,1.54461501871336
,666,-0.944860834806532,-1.67020230074148,-0.159558316901167,-1.81974399527072,-0.513628137312278,-0.670406686387939
,667,-0.401910094407698,-1.71186744875805,-0.159558316901167,-0.672788188550112,0.0451430535206738,-1.77028213396117
,668,1.50658671659615,-0.894314780046781,1.07251912223794,-1.81974399527072,-0.997543149622859,-0.608598606006648
,669,-0.443335726206687,-0.676586136428328,-0.159558316901167,-1.23662132722686,-2.37331694275145,-1.77028213396117
,670,-1.72584656044528,-0.842461334264346,-0.159558316901167,-1.23662132722686,-0.784313981484818,-1.27831808831733
,671,-0.0825103666110862,-1.28534147359894,0.384231286605642,-1.53187346822272,-2.5136414388085,-1.27831808831733
,672,-0.109629921924566,0.63734575169117,1.04382487410279,-0.123198403091304,0.330179143320971,-1.51392001202411
,673,-1.72584656044528,1.22147613741504,1.33008318867797,0.159711913005685,-0.0455966564905314,-0.112833557623906
,674,0.950911624300558,1.4540986247761,1.04382487410279,1.31658814162831,0.769889974806071,0.211739931855371
,675,-0.933118594704912,-0.842461334264346,-1.6491998224803,-1.5459218930671,-0.513628137312278,1.23700072472545
,676,-1.44736805520151,0.672443676598035,0.199518802632207,-0.398966086346489,-0.889403937123781,-1.47378602875858
,677,0.975678022695743,1.4540986247761,0.140958151062603,1.57334718908811,-0.33025290437196,-0.312102500804064
,678,1.50658671659615,1.4540986247761,1.33008318867797,1.57334718908811,1.61674651229944,1.54461501871336
,679,-0.373802350682823,0.410490691813472,1.04385765161119,-1.56298494781092,-0.397617034824541,1.54461501871336
,680,-1.44736805520151,-0.811327089578249,-1.6491998224803,-0.144628441883548,-0.324276827301209,-1.46266783997326
,681,0.448104597508768,-0.655924865202348,-3.13884132805944,0.197924112970008,0.484853885005774,-0.0519393761280997
,682,-0.917441473096242,-1.38572636759798,1.04382487410279,0.15062369911232,-0.242942293139739,0.20913764743335
,683,-0.640838422221779,0.978380676593854,1.0295667207142,-0.444320919152616,-0.499277891684521,0.183662547578678
,684,-0.623879382421166,-1.43757981338041,-1.36297428541353,0.172053737904564,-0.513628137312278,-0.434804762681162
,685,-1.21159709994868,-2.14592024892373,-0.159558316901167,-1.5459218930671,0.0420937966605586,0.122768366082872
,686,-0.904417314802677,-0.398392750700281,-0.746333099440121,-0.993910704611424,-0.513628137312278,-1.47378602875858
,687,-0.0969055700278118,1.22147613741504,1.07251912223794,-0.680169802497984,-0.228592047511981,-0.930569811063904
,688,1.50658671659615,1.4540986247761,0.485744339698982,1.3116279306773,1.26472613396543,-0.587838407776367
,689,0.156124231422446,0.678211104081403,0.098005749538866,-1.52449185427485,-0.956388225657494,1.30521209226767
,690,-0.66766424775471,-0.366743386082099,1.33008318867797,-1.27015420981191,-0.889403937123781,-1.53468021025439
,691,-0.944860834806532,-1.07508382162541,0.412925534740792,-0.982283682763916,-0.953338968797379,-1.27451708557842
,692,-0.62546110700992,0.988853650053971,-1.6491998224803,0.138281874213441,-0.222236128522361,-1.01815496364137
,693,-0.890915453960122,0.672443676598035,-0.159558316901167,-1.28420263465628,-1.16313903815644,0.272634113351177
,694,0.975678022695743,-0.0613215060183646,0.398522217502637,1.57334718908811,0.912705755631416,-1.2343831023129
,695,-0.109629921924566,-0.599365873443164,0.412925534740792,-0.123198403091304,-0.225542790651866,1.54461501871336
,696,-0.917441473096242,-1.07508382162541,-0.159558316901167,-1.22479937700578,-0.252347468989474,-0.112833557623906
,697,-0.623579576024355,-0.138541769003529,-0.445816631476351,-0.651358149757868,-0.140901594360891,-1.15181482370133
,698,-1.72584656044528,-4.8778335222922,0.199518802632207,-1.81974399527072,-4.66966732281561,-0.669492787502454
,699,0.446045170371022,-0.109211271580032,-1.90676388892034,0.762038145218491,1.61674651229944,-1.77028213396117
,700,-0.889633535768178,0.63734575169117,1.33008318867797,-0.953991904701607,-1.25882381794566,0.80944704388493
,701,1.24083256324913,-0.961861865198167,0.199518802632207,1.57334718908811,1.61674651229944,-0.88433451297895
,702,-1.72584656044528,-0.0775619069618494,-1.06242503994135,0.445875840108187,-0.720378949811221,1.54461501871336
,703,-1.72584656044528,-1.40593044876223,0.68478053207782,-1.81974399527072,-0.889403937123781,0.419264471285456
,704,-0.375384075271578,-0.599365873443164,-0.417122383341201,-0.384917661502116,0.0451430535206738,-1.77028213396117
,705,-1.72584656044528,-2.1875853969403,-0.445783853967943,-1.81974399527072,-2.08523159609104,-0.352236484069589
,706,-0.109629921924566,-0.366743386082099,-1.6491998224803,-1.81974399527072,-0.956388225657494,-1.77028213396117
,707,-1.72584656044528,-2.1875853969403,0.45708286907224,-1.81974399527072,-1.46252537358449,-1.77028213396117
,708,1.24083256324913,1.4540986247761,-0.159558316901167,1.28547666204012,1.24097071248793,-1.77028213396117
,709,-0.375384075271578,0.383262197477786,1.33008318867797,-1.5459218930671,-1.53891483796794,1.2882528967763
,710,-1.72584656044528,-1.36426530074566,-0.159558316901167,-0.70107996661242,-0.886354680263666,-1.47378602875858
,711,0.127422951520212,0.978380676593854,-3.13884132805944,-1.2580513660191,-0.0739173058271784,-0.742419056669064
,712,-0.375384075271578,0.513135701871723,0.485744339698982,-0.0637951454408044,-0.228592047511981,-1.21742390682152
,713,0.766726816359578,-0.68757422982053,-0.159558316901167,0.695253273620121,-0.204836626034489,-0.0302652790123333
,714,1.50658671659615,1.4540986247761,0.48577711720739,1.57334718908811,0.994040289792886,0.747638963503638
,715,-1.44736805520151,-0.773567691912088,1.33008318867797,-1.5459218930671,-0.580612425845991,1.54461501871336
,716,-1.44736805520151,-1.43757981338041,-1.0325586365069,-0.384917661502116,-1.08674957377299,-1.47378602875858
,717,0.948852197162812,0.15063971011672,0.199518802632207,0.412342957523132,-1.35743541794553,-0.352236484069589
,718,-1.72584656044528,-0.599365873443164,-0.417122383341201,-1.81974399527072,-1.52646040525809,0.423065474024361
,719,0.41812139941459,-1.16283498794105,-0.518635436434541,-1.81974399527072,-1.52341114839797,-1.77028213396117
,720,-1.21031518175673,-0.381637229824711,1.07251912223794,-1.56298494781092,-1.24142431545779,-1.77028213396117
,721,1.50658671659615,1.4540986247761,1.33008318867797,0.982842907096377,1.3460606681269,-1.46266783997326
,722,0.180590823420821,-0.557700725426593,0.670489601180825,-0.0973280280258596,-0.120452835012903,1.0734111712998
,723,-0.15341478725811,-0.842461334264346,0.126699997674016,0.159711913005685,-1.07239932814523,-0.0264642762734275
,724,-0.0567618564207676,1.22147613741504,-0.159558316901167,0.167093526953556,0.0594932991484315,0.211739931855371
,725,-0.109629921924566,-0.366743386082099,-0.188252565036317,-0.123198403091304,0.330179143320971,0.19097973362509
,726,-1.72584656044528,-1.95496290957923,-0.159558316901167,-1.23662132722686,-1.24142431545779,-0.112833557623906
,727,1.50658671659615,1.4540986247761,1.33008318867797,1.57334718908811,1.32866116563902,-1.27831808831733
,728,-0.612436948716356,-0.599365873443164,1.33008318867797,-0.953991904701607,-1.17444002692408,1.54461501871336
,729,1.50658671659615,-0.109211271580032,-0.159558316901167,-0.106416241919224,-1.49775991400257,-0.88433451297895
,730,0.182650250558566,-0.564267948536299,-0.159558316901167,1.57334718908811,0.618264489981384,-0.0545416605501207
,731,1.00407949620117,0.967392583201652,0.713442002704562,0.964354145978805,1.61674651229944,1.54461501871336
,732,-0.12658896172518,0.108974562100149,0.684747754569412,-0.123198403091304,-0.0455966564905314,0.966281691719041
,733,0.696899711055166,0.383262197477786,-0.159558316901167,0.471746215173631,-0.909852696471769,-0.112833557623906
,734,-0.63994507964761,-1.46877198793687,-0.159558316901167,-1.55802473685991,-1.24447357231791,0.505633752635934
,735,-1.72584656044528,-2.1875853969403,-3.13884132805944,-1.81974399527072,-1.79714624943063,-1.53087920751548
,736,-0.109629921924566,-0.0924557507044618,-0.159558316901167,0.990224521044249,0.397163431854684,-1.77028213396117
,737,0.657349533625481,0.652239595433782,-1.34868335451653,-0.680169802497984,-0.228592047511981,1.05265097306952
,738,1.00407949620117,0.978380676593854,0.786260807662753,0.428812785364369,0.400212688714799,-0.587838407776367
,739,0.140147303416966,-0.614259717185776,-0.159558316901167,0.159431019433945,-0.513628137312278,0.430382660070774
,740,-0.346682795369344,0.404723264330104,-0.18821978752791,0.700213484571128,-0.228592047511981,0.281150017714474
,741,0.700057083616414,0.683431769990237,0.971006069144596,0.126179030420629,1.05797532146648,0.67942759596142
,742,0.67165561011099,0.394250290869988,-0.159558316901167,-0.0896655205062486,1.05797532146648,0.215540934594277
,743,0.459846837610388,0.884862082794848,0.199518802632207,0.485794640018004,0.691604697504716,-0.116634560362812
,744,0.670073885522236,0.182289074734903,-0.159558316901167,1.0548688832175,0.979690044165128,0.465499769370409
,745,0.670073885522236,0.910833591442468,0.971006069144596,-0.149349671728487,0.772939231666186,0.99759779827977
,746,0.127722757917022,0.435115643260221,-0.445783853967943,0.45964337138082,0.618264489981384,-0.129792753115281
,747,0.434302930269402,0.672443676598035,0.126667220165608,1.01637578968143,1.05797532146648,0.448540573879034
,748,0.138865385225022,0.72429712238047,-0.746333099440121,0.978402570823177,0.691604697504716,1.06961016856089
,749,0.992337256099546,0.689199197473605,-1.93542535954708,0.485794640018004,0.682199521654981,0.926147708453516
,750,0.433021012077458,0.471470553855152,-1.36297428541353,0.445875840108187,-0.179007261466141,0.465499769370409
,751,0.698481435643921,0.394250290869988,0.398522217502637,0.733746367156183,0.603914244353626,0.419264471285456
,752,0.446045170371022,0.652239595433782,-0.159558316901167,0.490754850969012,0.228138444542123,0.675626593222514
,753,0.726882909149344,0.105068811749738,-1.6491998224803,1.04276603942468,0.330179143320971,0.39728840182819
,754,0.738325342854154,0.630778528581464,-1.6491998224803,0.728505262633436,0.685248778515096,0.94050461952287
,755,0.16854877692239,-0.133321103094695,0.427216465637786,0.159431019433945,0.435269098959934,0.813248046623836
,756,0.700057083616414,0.910833591442468,0.971006069144596,0.176774967749503,1.04362507583873,0.281150017714474
,757,0.992337256099546,0.693104947824015,-0.159558316901167,0.990505414615988,0.406568607704419,0.200621743070053
,758,1.00407949620117,0.636545956064832,-0.0580780413162344,0.728505262633436,0.682199521654981,0.983240887210416
,759,1.24113236964594,0.155060580399216,1.33008318867797,0.20530572691788,-0.481878389196648,0.813248046623836
,760,0.975378216298932,0.450009487002833,-1.6491998224803,0.466786004222624,0.502253387493647,0.188377449203069
,761,-0.0978876818229454,0.745758189232789,1.07251912223794,1.2522246730268,0.705954943132474,0.573845120178153
,762,-0.346682795369344,-0.888547352563413,-0.159558316901167,0.412342957523132,0.0451430535206738,1.2226438136561
,763,1.24083256324913,0.72429712238047,1.33008318867797,0.990505414615988,-0.161607758978268,0.423065474024361
,764,-0.375384075271578,0.652239595433782,0.684747754569412,-0.384917661502116,0.0420937966605586,0.983240887210416
,765,1.50658671659615,0.435115643260221,-2.29450247908045,0.956972532030933,0.618264489981384,-0.352236484069589
